Date,Open,High,Low,Close,Adj Close,Volume
2020-03-01,15.500000,16.200001,9.300000,11.000000,10.602018,1922959
2020-04-01,11.400000,17.799999,10.500000,15.100000,14.553680,4062570
2020-05-01,15.100000,15.100000,12.500000,13.100000,12.626040,1620127
2020-06-01,13.100000,18.500000,13.100000,15.500000,14.939208,7741130
2020-07-01,14.750000,14.800000,12.600000,13.400000,12.915186,12177310
2020-08-01,13.500000,13.950000,12.750000,12.950000,12.481467,14607822
2020-09-01,12.900000,13.250000,10.800000,11.100000,10.698400,7279719
2020-10-01,11.250000,11.500000,10.300000,10.650000,10.264681,4191453
2020-11-01,10.700000,14.250000,10.500000,13.900000,13.397096,20010015
2020-12-01,13.950000,15.800000,12.000000,13.300000,12.818805,18197451
2021-01-01,13.400000,14.100000,12.700000,13.200000,12.722422,9117198
2021-02-01,13.300000,23.750000,13.250000,18.250000,17.589712,92675604
2021-03-01,19.000000,19.150000,15.750000,17.600000,16.963230,18490253
2021-04-01,18.450001,19.700001,16.500000,18.200001,17.541523,20051340
2021-05-01,17.700001,22.500000,17.700001,20.150000,19.420971,35784880
2021-06-01,20.150000,22.700001,18.400000,21.850000,21.059464,50729307
2021-07-01,21.850000,22.049999,17.950001,19.950001,19.228207,17470450
2021-08-01,20.150000,20.200001,15.350000,16.900000,16.288555,10147813
2021-09-01,16.799999,19.000000,16.450001,17.549999,16.915037,12893335
2021-10-01,17.700001,19.950001,17.250000,17.799999,17.155993,21269515
2021-11-01,18.250000,19.150000,15.050000,16.500000,15.903028,13030074
2021-12-01,16.500000,17.799999,15.600000,16.100000,15.517501,9010299
2022-01-01,16.299999,17.700001,15.700000,17.350000,16.722277,10228454
2022-02-01,17.600000,18.100000,14.600000,15.350000,14.794636,17476556
2022-03-01,15.350000,17.549999,14.500000,15.450000,14.891017,6489643
2022-04-01,15.550000,17.450001,15.450000,15.950000,15.372927,8234112
2022-05-01,15.950000,16.500000,13.100000,15.700000,15.131972,8065861
2022-06-01,15.900000,15.900000,13.000000,14.100000,13.589860,4662589
2022-07-01,14.050000,15.550000,14.050000,14.950000,14.409107,3809329
2022-08-01,15.250000,16.150000,14.750000,15.750000,15.517742,10249784
2022-09-01,15.800000,16.650000,14.150000,15.650000,15.419216,8354239
2022-10-01,15.500000,17.150000,14.900000,16.500000,16.256681,6153942
2022-11-01,16.500000,22.600000,16.200001,20.799999,20.493271,64436185
2022-12-01,20.900000,44.750000,20.299999,33.750000,33.252304,428042718
2023-01-01,33.700001,33.849998,27.600000,29.450001,29.015715,65397893
2023-02-01,30.200001,31.000000,24.549999,25.900000,25.518064,29756262
2023-03-01,26.000000,29.299999,23.100000,25.650000,25.271751,39955044
2023-04-01,25.700001,36.650002,25.400000,36.000000,35.469124,110358509
2023-05-01,36.000000,38.700001,30.500000,32.250000,31.774424,86966846
2023-06-01,32.250000,34.150002,29.450001,31.950001,31.478849,42315609
2023-07-01,32.150002,35.799999,31.600000,32.750000,32.267052,78120887
2023-08-01,32.950001,38.500000,30.700001,34.650002,34.650002,98396063
2023-09-01,34.700001,53.549999,34.049999,46.400002,46.400002,267536744
2023-10-01,46.400002,49.250000,36.549999,39.250000,39.250000,91011707
2023-11-01,39.349998,43.700001,39.000000,40.950001,40.950001,38420828
2023-12-01,41.000000,47.250000,40.549999,43.150002,43.150002,82981226
2024-01-01,43.150002,52.150002,42.250000,50.849998,50.849998,107931797
2024-02-01,50.000000,65.099998,48.700001,65.099998,65.099998,69749736
2024-02-02,54.900002,65.099998,54.700001,65.099998,65.099998,44813113
