,Date,Open,High,Low,Close,Adj Close,Volume
df_1,1992-10-21,3186.0,3251.39990234375,3174.679931640625,3235.699951171875,3235.699951171875,122550000
df_1,1992-10-28,3235.699951171875,3266.800048828125,3221.409912109375,3252.5,3252.5,117830000
df_1,1992-11-04,3252.5,3268.14990234375,3215.199951171875,3225.5,3225.5,112540000
df_1,1992-11-11,3225.5,3250.050048828125,3184.669921875,3193.300048828125,3193.300048828125,100650000
df_1,1992-11-18,3193.300048828125,3265.989990234375,3191.429931640625,3248.699951171875,3248.699951171875,131200000
df_1,1992-11-25,3248.699951171875,3308.409912109375,3247.080078125,3294.39990234375,3294.39990234375,90640000
df_1,1992-12-02,3294.39990234375,3323.5400390625,3268.9599609375,3322.199951171875,3322.199951171875,114380000
df_1,1992-12-09,3322.199951171875,3335.68994140625,3279.5,3284.39990234375,3284.39990234375,102780000
df_1,1992-12-16,3284.39990234375,3328.93994140625,3248.159912109375,3321.10009765625,3321.10009765625,160320000
df_1,1992-12-23,3321.10009765625,3352.7099609375,3306.52001953125,3310.800048828125,3310.800048828125,71240000
df_1,1992-12-30,3310.800048828125,3328.669921875,3301.110107421875,3301.110107421875,3301.110107421875,29860000
df_2,1996-01-01,5115.7001953125,5227.31005859375,5098.330078125,5181.43017578125,5181.43017578125,172210000
df_2,1996-01-08,5181.10009765625,5213.580078125,5014.52001953125,5061.1201171875,5061.1201171875,161990000
df_2,1996-01-15,5060.39990234375,5194.06982421875,5018.85009765625,5184.68017578125,5184.68017578125,210010000
df_2,1996-01-22,5184.0,5276.43994140625,5175.64990234375,5271.75,5271.75,189180000
df_2,1996-01-29,5271.39990234375,5410.83984375,5271.39013671875,5373.990234375,5373.990234375,189240000
df_2,1996-02-05,5373.2998046875,5584.97021484375,5348.33984375,5541.6201171875,5541.6201171875,203040000
df_2,1996-02-12,5541.2998046875,5627.9599609375,5499.35009765625,5503.31982421875,5503.31982421875,193260000
df_2,1996-02-19,5502.2001953125,5659.39990234375,5433.240234375,5630.490234375,5630.490234375,155390000
df_2,1996-02-26,5629.10009765625,5629.77001953125,5436.1298828125,5536.56005859375,5536.56005859375,187200000
df_2,1996-03-04,5535.1201171875,5666.97998046875,5424.2001953125,5470.4501953125,5470.4501953125,178030000
df_2,1996-03-11,5470.7998046875,5629.77001953125,5444.080078125,5584.97021484375,5584.97021484375,243570000
df_2,1996-03-18,5585.7001953125,5709.97021484375,5585.7001953125,5636.64013671875,5636.64013671875,207350000
df_2,1996-03-25,5638.39990234375,5680.7099609375,5576.66015625,5587.14013671875,5587.14013671875,160760000
df_2,1996-04-01,5588.60009765625,5697.68994140625,5587.5,5682.8798828125,5682.8798828125,125630000
df_2,1996-04-08,5679.990234375,5679.990234375,5415.52978515625,5532.58984375,5532.58984375,219540000
df_2,1996-04-15,5535.7998046875,5627.9599609375,5518.85986328125,5535.47998046875,5535.47998046875,187270000
df_2,1996-04-22,5536.2001953125,5599.06005859375,5508.3798828125,5567.990234375,5567.990234375,168620000
df_2,1996-04-29,5567.60009765625,5594.7001953125,5458.16015625,5478.02978515625,5478.02978515625,167180000
df_2,1996-05-06,5479.5,5533.669921875,5342.2001953125,5518.14013671875,5518.14013671875,174860000
df_2,1996-05-13,5516.5,5698.580078125,5516.47021484375,5687.5,5687.5,199270000
df_2,1996-05-20,5688.2001953125,5796.10009765625,5671.990234375,5762.85986328125,5762.85986328125,189390000
df_2,1996-05-27,5762.10009765625,5783.91015625,5636.89990234375,5643.18017578125,5643.18017578125,126670000
df_2,1996-06-03,5643.89990234375,5723.330078125,5580.3798828125,5697.10986328125,5697.10986328125,159580000
df_2,1996-06-10,5697.10009765625,5728.8701171875,5630.990234375,5649.4501953125,5649.4501953125,144770000
df_2,1996-06-17,5650.2001953125,5705.22998046875,5622.85986328125,5705.22998046875,5705.22998046875,177940000
df_2,1996-06-24,5704.5,5742.5400390625,5646.5,5654.6298828125,5654.6298828125,165500000
df_2,1996-07-01,5654.60009765625,5733.31005859375,5581.490234375,5588.14013671875,5588.14013671875,104690000
df_2,1996-07-08,5586.2998046875,5604.39013671875,5469.93017578125,5510.56005859375,5510.56005859375,175100000
df_2,1996-07-15,5509.7998046875,5509.830078125,5182.31982421875,5426.81982421875,5426.81982421875,237550000
df_2,1996-07-22,5426.5,5474.5400390625,5270.35009765625,5473.06005859375,5473.06005859375,180470000
df_2,1996-07-29,5473.10009765625,5679.830078125,5421.64013671875,5679.830078125,5679.830078125,155220000
df_2,1996-08-05,5680.2001953125,5729.02978515625,5648.02001953125,5681.31005859375,5681.31005859375,130630000
df_2,1996-08-12,5681.2998046875,5706.10009765625,5630.27001953125,5689.4501953125,5689.4501953125,162890000
df_2,1996-08-19,5689.7998046875,5739.02001953125,5672.7998046875,5722.740234375,5722.740234375,136040000
df_2,1996-08-26,5723.5,5733.47021484375,5588.47021484375,5616.2099609375,5616.2099609375,115080000
df_2,1996-09-02,5611.7998046875,5681.31005859375,5561.4599609375,5659.85986328125,5659.85986328125,108030000
df_2,1996-09-09,5660.22998046875,5855.169921875,5660.22998046875,5838.52001953125,5838.52001953125,151570000
df_2,1996-09-16,5837.7998046875,5905.47021484375,5837.41015625,5888.4599609375,5888.4599609375,187000000
df_2,1996-09-23,5887.7001953125,5929.89013671875,5835.18994140625,5872.919921875,5872.919921875,174880000
df_2,1996-09-30,5873.2998046875,5995.47021484375,5861.669921875,5992.85986328125,5992.85986328125,165740000
df_2,1996-10-07,5992.89990234375,6010.3701171875,5904.89990234375,5969.3798828125,5969.3798828125,155000000
df_2,1996-10-14,5970.1201171875,6095.35009765625,5969.3798828125,6094.22998046875,6094.22998046875,174090000
df_2,1996-10-21,6093.89990234375,6133.72998046875,5981.68017578125,6007.02001953125,6007.02001953125,169450000
df_2,1996-10-28,6007.0,6057.7001953125,5959.68994140625,6021.93017578125,6021.93017578125,166850000
df_2,1996-11-04,6023.39990234375,6222.81005859375,6011.490234375,6219.81982421875,6219.81982421875,196120000
df_2,1996-11-11,6220.60009765625,6377.85009765625,6220.56982421875,6348.02978515625,6348.02978515625,208410000
df_2,1996-11-18,6348.7998046875,6471.759765625,6324.18017578125,6471.759765625,6471.759765625,173680000
df_2,1996-11-25,6471.7998046875,6589.52978515625,6464.31005859375,6521.7001953125,6521.7001953125,126320000
df_2,1996-12-02,6520.60009765625,6554.5,6291.75,6381.93994140625,6381.93994140625,200070000
df_2,1996-12-09,6383.43994140625,6512.39013671875,6251.0498046875,6304.8701171875,6304.8701171875,203200000
df_2,1996-12-16,6305.2998046875,6548.990234375,6236.0498046875,6484.39990234375,6484.39990234375,239220000
df_2,1996-12-23,6481.7001953125,6576.27978515625,6450.18994140625,6560.91015625,6560.91015625,80300000
df_2,1996-12-30,6561.2998046875,6587.0498046875,6448.27001953125,6448.27001953125,6448.27001953125,58390000
df_3,2000-01-01,11501.849609375,11528.1396484375,10938.669921875,11522.5595703125,11522.5595703125,912810000
df_3,2000-01-08,11532.48046875,11750.2802734375,11502.7001953125,11722.98046875,11722.98046875,981280000
df_3,2000-01-15,11719.1904296875,11720.1201171875,11232.48046875,11251.7099609375,11251.7099609375,790380000
df_3,2000-01-22,11251.9404296875,11366.5,10735.76953125,10738.8701171875,10738.8701171875,978180000
df_3,2000-01-29,10735.76953125,11118.9296875,10701.6396484375,10963.7998046875,10963.7998046875,884380000
df_3,2000-02-05,10965.9697265625,11023.0595703125,10356.9599609375,10425.2099609375,10425.2099609375,833030000
df_3,2000-02-12,10431.650390625,10763.0703125,10199.98046875,10219.51953125,10219.51953125,918600000
df_3,2000-02-19,10219.830078125,10338.349609375,9836.0595703125,9862.1201171875,9862.1201171875,812400000
df_3,2000-02-26,9854.66015625,10443.51953125,9842.5703125,10367.2001953125,10367.2001953125,1038340000
df_3,2000-03-04,10358.9599609375,10383.9501953125,9731.8095703125,9928.8203125,9928.8203125,1058880000
df_3,2000-03-11,9911.2197265625,10763.3798828125,9735.5400390625,10595.23046875,10595.23046875,1078830000
df_3,2000-03-18,10594.75,11234.650390625,10586.990234375,11112.7197265625,11112.7197265625,1027360000
df_3,2000-03-25,11093.25,11170.8203125,10910.75,10921.919921875,10921.919921875,955810000
df_3,2000-04-01,10863.2802734375,11418.240234375,10717.7802734375,11111.48046875,11111.48046875,1106860000
df_3,2000-04-08,11114.8896484375,11425.4501953125,10201.5302734375,10305.76953125,10305.76953125,1023800000
df_3,2000-04-15,10303.2900390625,10845.2900390625,10232.5498046875,10844.0498046875,10844.0498046875,818150000
df_3,2000-04-22,10822.330078125,11141.8798828125,10695.4404296875,10733.91015625,10733.91015625,1100940000
df_3,2000-04-29,10749.419921875,10926.259765625,10375.8095703125,10577.8603515625,10577.8603515625,890320000
df_3,2000-05-06,10571.3095703125,10684.849609375,10292.099609375,10609.3701171875,10609.3701171875,859960000
df_3,2000-05-13,10606.9697265625,10971.240234375,10570.650390625,10626.849609375,10626.849609375,856790000
df_3,2000-05-20,10624.7900390625,10664.5400390625,10258.8095703125,10299.240234375,10299.240234375,881580000
df_3,2000-05-27,10302.3095703125,10846.080078125,10302.3095703125,10794.759765625,10794.759765625,713220000
df_3,2000-06-03,10793.1103515625,10863.0,10588.2900390625,10614.0595703125,10614.0595703125,787950000
df_3,2000-06-10,10615.1201171875,10763.7001953125,10449.2998046875,10449.2998046875,10449.2998046875,867580000
df_3,2000-06-17,10448.400390625,10597.4404296875,10335.4599609375,10404.75,10404.75,884540000
df_3,2000-06-24,10403.6904296875,10620.419921875,10336.16015625,10447.8896484375,10447.8896484375,898630000
df_3,2000-07-01,10450.3603515625,10658.25,10393.08984375,10635.98046875,10635.98046875,535120000
df_3,2000-07-08,10627.1396484375,10834.3203125,10604.8603515625,10812.75,10812.75,787030000
df_3,2000-07-15,10812.400390625,10874.6298828125,10685.48046875,10733.5595703125,10733.5595703125,896630000
df_3,2000-07-22,10731.4404296875,10778.1103515625,10464.5,10511.169921875,10511.169921875,854280000
df_3,2000-07-29,10514.2900390625,10769.9501953125,10497.7998046875,10767.75,10767.75,802970000
df_3,2000-08-05,10773.98046875,11067.73046875,10736.98046875,11027.7998046875,11027.7998046875,835650000
df_3,2000-08-12,11027.0703125,11177.6103515625,10961.1396484375,11046.48046875,11046.48046875,800460000
df_3,2000-08-19,11058.849609375,11210.9404296875,11027.0703125,11192.6298828125,11192.6298828125,711650000
df_3,2000-08-26,11194.48046875,11319.0595703125,11096.349609375,11238.7802734375,11238.7802734375,770960000
df_3,2000-09-02,11221.759765625,11401.1904296875,11184.76953125,11220.650390625,11220.650390625,803100000
df_3,2000-09-09,11219.5400390625,11286.1298828125,10916.919921875,10927.0,10927.0,1058440000
df_3,2000-09-16,10926.419921875,10935.580078125,10567.3203125,10847.3701171875,10847.3701171875,1330350000
df_3,2000-09-23,10847.3701171875,10897.3095703125,10579.51953125,10650.919921875,10650.919921875,1322900000
df_3,2000-09-30,10659.0595703125,10857.73046875,10518.849609375,10596.5400390625,10596.5400390625,1194330000
df_3,2000-10-07,10596.91015625,10641.3095703125,10014.240234375,10192.1796875,10192.1796875,1371900000
df_3,2000-10-14,10184.7802734375,10293.919921875,9654.6396484375,10226.58984375,10226.58984375,1559230000
df_3,2000-10-21,10230.2900390625,10590.6201171875,10216.23046875,10590.6201171875,10590.6201171875,1581520000
df_3,2000-10-28,10588.0595703125,10995.41015625,10578.490234375,10817.9501953125,10817.9501953125,1243280000
df_3,2000-11-04,10820.599609375,11006.5,10602.5703125,10602.9501953125,10602.9501953125,1149510000
df_3,2000-11-11,10595.349609375,10799.3701171875,10369.740234375,10629.8701171875,10629.8701171875,1111910000
df_3,2000-11-18,10624.1796875,10624.2802734375,10371.6396484375,10470.23046875,10470.23046875,687200000
df_3,2000-11-25,10479.330078125,10646.169921875,10292.3896484375,10373.5400390625,10373.5400390625,1337980000
df_3,2000-12-02,10377.330078125,10917.2998046875,10319.3095703125,10712.91015625,10712.91015625,1390070000
df_3,2000-12-09,10719.3603515625,10915.400390625,10434.58984375,10434.9599609375,10434.9599609375,1406870000
df_3,2000-12-16,10433.33984375,10784.580078125,10299.2099609375,10635.5595703125,10635.5595703125,1360150000
df_3,2000-12-23,10638.2099609375,10917.6796875,10597.6396484375,10787.990234375,10787.990234375,743760000
df_4,2004-01-01,10452.740234375,10549.1796875,10384.2998046875,10529.0302734375,10529.0302734375,807130000
df_4,2004-01-08,10530.0703125,10592.58984375,10367.41015625,10538.3701171875,10538.3701171875,1042570000
df_4,2004-01-15,10534.51953125,10643.5498046875,10477.1796875,10623.6201171875,10623.6201171875,953480000
df_4,2004-01-22,10624.2197265625,10705.1796875,10437.7802734375,10468.3701171875,10468.3701171875,1094370000
df_4,2004-01-29,10467.41015625,10568.9599609375,10417.849609375,10470.740234375,10470.740234375,1119330000
df_4,2004-02-05,10469.330078125,10746.8798828125,10453.5498046875,10737.7001953125,10737.7001953125,969850000
df_4,2004-02-12,10735.1796875,10735.2900390625,10604.1396484375,10671.990234375,10671.990234375,776650000
df_4,2004-02-19,10674.58984375,10753.6298828125,10521.7001953125,10601.6201171875,10601.6201171875,1088490000
df_4,2004-02-26,10598.1396484375,10695.5498046875,10539.330078125,10593.1103515625,10593.1103515625,1012690000
df_4,2004-03-04,10593.48046875,10651.330078125,10284.669921875,10296.8896484375,10296.8896484375,1132120000
df_4,2004-03-11,10288.849609375,10326.51953125,10092.4697265625,10300.2998046875,10300.2998046875,1110320000
df_4,2004-03-18,10298.9599609375,10328.8203125,10007.490234375,10048.23046875,10048.23046875,1168910000
df_4,2004-03-25,10049.5595703125,10401.7001953125,10049.490234375,10357.7001953125,10357.7001953125,1008880000
df_4,2004-04-01,10357.51953125,10570.8095703125,10342.58984375,10480.150390625,10480.150390625,1037620000
df_4,2004-04-08,10482.76953125,10554.099609375,10322.9404296875,10377.9501953125,10377.9501953125,762920000
df_4,2004-04-15,10377.9501953125,10487.669921875,10250.48046875,10317.26953125,10317.26953125,1108220000
df_4,2004-04-22,10314.990234375,10537.349609375,10292.2802734375,10342.599609375,10342.599609375,1171350000
df_4,2004-04-29,10339.41015625,10407.9697265625,10219.1796875,10310.9501953125,10310.9501953125,1028910000
df_4,2004-05-06,10308.2001953125,10308.2001953125,9852.1904296875,10045.16015625,10045.16015625,1173020000
df_4,2004-05-13,10044.3095703125,10093.2099609375,9862.76953125,9937.7099609375,9937.7099609375,1009330000
df_4,2004-05-20,9939.1201171875,10128.83984375,9900.58984375,10109.8896484375,10109.8896484375,909200000
df_4,2004-05-27,10109.8896484375,10288.8095703125,10109.8896484375,10262.9697265625,10262.9697265625,696360000
df_4,2004-06-03,10261.849609375,10432.8095703125,10193.7802734375,10368.4404296875,10368.4404296875,841830000
df_4,2004-06-10,10367.7998046875,10428.0498046875,10307.0498046875,10379.580078125,10379.580078125,697420000
df_4,2004-06-17,10378.58984375,10498.669921875,10307.25,10479.5703125,10479.5703125,1060040000
df_4,2004-06-24,10477.4296875,10487.5400390625,10337.7001953125,10435.48046875,10435.48046875,1161690000
df_4,2004-07-01,10434.0,10448.08984375,10191.400390625,10240.2900390625,10240.2900390625,741510000
df_4,2004-07-08,10238.51953125,10286.8896484375,10162.1796875,10208.7998046875,10208.7998046875,958070000
df_4,2004-07-15,10208.2001953125,10238.3701171875,10045.6103515625,10046.1298828125,10046.1298828125,1172830000
df_4,2004-07-22,10047.599609375,10146.8603515625,9913.919921875,10117.0703125,10117.0703125,1167480000
df_4,2004-07-29,10115.51953125,10203.5595703125,10068.1103515625,10126.509765625,10126.509765625,937930000
df_4,2004-08-05,10127.099609375,10129.08984375,9793.0498046875,9938.3203125,9938.3203125,892950000
df_4,2004-08-12,9936.48046875,10083.150390625,9783.91015625,10083.150390625,10083.150390625,980340000
df_4,2004-08-19,10082.7802734375,10199.2099609375,9989.8701171875,10181.740234375,10181.740234375,832650000
df_4,2004-08-26,10181.0703125,10211.25,10074.2197265625,10168.4599609375,10168.4599609375,696920000
df_4,2004-09-02,10168.3896484375,10363.3603515625,10162.0498046875,10313.3603515625,10313.3603515625,823620000
df_4,2004-09-09,10314.6904296875,10348.3896484375,10228.7802734375,10231.3603515625,10231.3603515625,1033860000
df_4,2004-09-16,10231.58984375,10314.759765625,10097.3701171875,10109.1796875,10109.1796875,1155710000
df_4,2004-09-23,10108.2900390625,10136.240234375,9977.919921875,10136.240234375,10136.240234375,1076100000
df_4,2004-09-30,10136.3798828125,10270.3701171875,10038.900390625,10239.919921875,10239.919921875,1354300000
df_4,2004-10-07,10239.83984375,10240.9501953125,9957.7900390625,10002.330078125,10002.330078125,1153730000
df_4,2004-10-14,10002.5400390625,10020.5498046875,9804.1904296875,9886.9296875,9886.9296875,1350970000
df_4,2004-10-21,9884.650390625,10018.5498046875,9708.400390625,10002.0302734375,10002.0302734375,1293610000
df_4,2004-10-28,9998.9404296875,10215.509765625,9952.48046875,10137.0498046875,10137.0498046875,1486750000
df_4,2004-11-04,10132.48046875,10439.400390625,10127.98046875,10385.48046875,10385.48046875,1479300000
df_4,2004-11-11,10386.9501953125,10602.849609375,10386.9501953125,10549.5703125,10549.5703125,1375080000
df_4,2004-11-18,10549.2001953125,10585.259765625,10432.009765625,10520.3095703125,10520.3095703125,1216830000
df_4,2004-11-25,10518.6904296875,10590.2197265625,10417.080078125,10590.2197265625,10590.2197265625,934050000
df_4,2004-12-02,10590.4404296875,10643.0498046875,10438.66015625,10494.23046875,10494.23046875,1306710000
df_4,2004-12-09,10492.4501953125,10706.16015625,10418.6298828125,10691.4501953125,10691.4501953125,1387370000
df_4,2004-12-16,10691.7099609375,10822.6796875,10641.8798828125,10815.8896484375,10815.8896484375,1759220000
df_4,2004-12-23,10815.0,10868.0703125,10773.919921875,10829.1904296875,10829.1904296875,696110000
df_4,2004-12-30,10829.1201171875,10850.1796875,10781.009765625,10783.009765625,10783.009765625,287350000
df_5,2008-01-01,13261.8203125,13279.5400390625,12733.83984375,12827.490234375,12827.490234375,1051110000
df_5,2008-01-08,12820.900390625,12931.2900390625,12501.759765625,12778.150390625,12778.150390625,1528180000
df_5,2008-01-15,12777.5,12777.5,12022.48046875,12099.2998046875,12099.2998046875,1762870000
df_5,2008-01-22,12092.7197265625,12486.8896484375,11634.8203125,12383.8896484375,12383.8896484375,2103570000
df_5,2008-01-29,12385.1904296875,12767.740234375,12249.9296875,12635.16015625,12635.16015625,1631090000
df_5,2008-02-05,12631.849609375,12631.9296875,12069.4697265625,12240.009765625,12240.009765625,1487240000
df_5,2008-02-12,12241.5595703125,12573.1298828125,12241.5595703125,12348.2099609375,12348.2099609375,1016860000
df_5,2008-02-19,12349.58984375,12584.6201171875,12155.259765625,12570.2197265625,12570.2197265625,1444650000
df_5,2008-02-26,12569.48046875,12756.5595703125,12161.0498046875,12258.900390625,12258.900390625,1414350000
df_5,2008-03-04,12259.1396484375,12349.669921875,11731.599609375,11740.150390625,11740.150390625,1554990000
df_5,2008-03-11,11741.330078125,12303.349609375,11741.009765625,11972.25,11972.25,1760420000
df_5,2008-03-18,11975.919921875,12622.0703125,11975.83984375,12548.6396484375,12548.6396484375,1463210000
df_5,2008-03-25,12547.33984375,12571.83984375,12176.1103515625,12262.8896484375,12262.8896484375,1190670000
df_5,2008-04-01,12266.6396484375,12733.66015625,12266.4697265625,12612.4296875,12612.4296875,1091490000
df_5,2008-04-08,12602.66015625,12649.3095703125,12280.400390625,12302.0595703125,12302.0595703125,1122340000
df_5,2008-04-15,12302.0595703125,12893.98046875,12269.8095703125,12825.01953125,12825.01953125,1191870000
df_5,2008-04-22,12825.01953125,12942.259765625,12656.5595703125,12871.75,12871.75,1172050000
df_5,2008-04-29,12870.3701171875,13132.4599609375,12793.099609375,12969.5400390625,12969.5400390625,1121790000
df_5,2008-05-06,12968.8896484375,13046.150390625,12715.01953125,12876.3095703125,12876.3095703125,1008290000
df_5,2008-05-13,12872.080078125,13136.6904296875,12780.9697265625,13028.16015625,13028.16015625,1104340000
df_5,2008-05-20,13026.0400390625,13026.0400390625,12460.08984375,12479.6298828125,12479.6298828125,937600000
df_5,2008-05-27,12479.6298828125,12726.66015625,12427.76953125,12503.8203125,12503.8203125,1030950000
df_5,2008-06-03,12503.2001953125,12610.9599609375,12192.0595703125,12280.3203125,12280.3203125,1276380000
df_5,2008-06-10,12277.7099609375,12369.23046875,12076.9296875,12269.080078125,12269.080078125,1218960000
df_5,2008-06-17,12269.650390625,12322.8203125,11731.0595703125,11842.3603515625,11842.3603515625,1231080000
df_5,2008-06-24,11842.3603515625,11924.1904296875,11287.5595703125,11350.009765625,11350.009765625,1384440000
df_5,2008-07-01,11344.6396484375,11434.1201171875,11120.740234375,11231.9599609375,11231.9599609375,955430000
df_5,2008-07-08,11225.0302734375,11418.240234375,10977.6796875,11055.1904296875,11055.1904296875,1226980000
df_5,2008-07-15,11050.7998046875,11559.669921875,10827.7099609375,11467.33984375,11467.33984375,1565700000
df_5,2008-07-22,11457.900390625,11698.169921875,11125.1298828125,11131.080078125,11131.080078125,1167820000
df_5,2008-07-29,11133.4404296875,11586.6201171875,11128.0595703125,11284.150390625,11284.150390625,995600000
df_5,2008-08-05,11286.01953125,11867.1103515625,11286.01953125,11782.349609375,11782.349609375,1040680000
df_5,2008-08-12,11781.7001953125,11782.349609375,11434.1201171875,11479.3896484375,11479.3896484375,887260000
df_5,2008-08-19,11478.08984375,11632.1298828125,11290.580078125,11386.25,11386.25,733880000
df_5,2008-08-26,11383.5595703125,11715.1796875,11340.41015625,11543.9599609375,11543.9599609375,556440000
df_5,2008-09-02,11545.6298828125,11790.169921875,11037.849609375,11510.740234375,11510.740234375,1051840000
df_5,2008-09-09,11514.73046875,11577.5,10917.509765625,10917.509765625,10917.509765625,1391240000
df_5,2008-09-16,10905.6201171875,11483.0498046875,10459.4404296875,11015.6904296875,11015.6904296875,2314340000
df_5,2008-09-23,11015.6904296875,11168.0595703125,10365.4501953125,10365.4501953125,10365.4501953125,1225140000
df_5,2008-09-30,10371.580078125,10882.51953125,9525.3203125,9955.5,9955.5,1662920000
df_5,2008-10-07,9955.419921875,10124.0302734375,7882.509765625,9387.6103515625,9387.6103515625,2352740000
df_5,2008-10-14,9388.9697265625,9794.3701171875,8197.669921875,9265.4296875,9265.4296875,1811540000
df_5,2008-10-21,9262.7998046875,9284.5498046875,8143.58984375,8175.77001953125,8175.77001953125,1537600000
df_5,2008-10-28,8178.72021484375,9454.3603515625,8174.72998046875,9319.830078125,9319.830078125,1447520000
df_5,2008-11-04,9323.8896484375,9653.9501953125,8637.169921875,8870.5400390625,8870.5400390625,1331450000
df_5,2008-11-11,8864.3203125,8923.1796875,7965.419921875,8273.580078125,8273.580078125,1631120000
df_5,2008-11-18,8273.33984375,8599.01953125,7449.3798828125,8443.3896484375,8443.3896484375,2305890000
df_5,2008-11-25,8445.1396484375,8831.349609375,8141.35986328125,8149.08984375,8149.08984375,1134460000
df_5,2008-12-02,8153.75,9026.41015625,8118.5,8934.1796875,8934.1796875,1588420000
df_5,2008-12-09,8934.099609375,8934.099609375,8347.8095703125,8564.5302734375,8564.5302734375,1309290000
df_5,2008-12-16,8565.650390625,8961.259765625,8372.01953125,8519.6904296875,8519.6904296875,1611770000
df_5,2008-12-23,8518.650390625,8604.1201171875,8364.0595703125,8483.9296875,8483.9296875,482060000
df_5,2008-12-30,8487.509765625,8842.66015625,8487.509765625,8776.3896484375,8776.3896484375,389320000
